code,name,industry,stage,pool_type,pool_subtype,source_file,trigger_price,invalid_price,zone_low,zone_high,rank,score,note
001317,三羊马,铁路公路,0610D3,watch,active,0610D3_watch_scan_20260609_235208.csv,57.36,51.69,56.50,57.53,1,89.0,0610D3｜watch｜active｜D1未炸板；封板资金较足；D2量比略高1.63；D2回落充分；D2收盘离支撑有安全垫；D2盘中上冲明显；D2收盘近十字；中高价57谨慎；成交额可跟踪；换手适中
001696,宗申动力,通用设备,0610D3,watch,radar,0610D3_watch_scan_20260609_235208.csv,17.55,14.50,17.29,17.60,2,86.0,0610D3｜watch｜radar｜D1较早封板；D1未炸板；封板资金较足；D2量比略高1.73；D2强势延续降权，先看可参与性；D2收盘离支撑有安全垫；D2盘中上冲明显；成交额可跟踪；换手适中；D2高强度延续，不直接奖励进active
603616,韩建河山,水泥,0610D3,watch,radar,0610D3_watch_scan_20260609_235208.csv,7.29,6.63,7.18,7.31,3,76.0,0610D3｜watch｜radar｜D1早盘封板；D1未炸板；封板资金较足；D2量比温和1.06；D2强势延续降权，先看可参与性；D2收盘离支撑有安全垫；成交额偏小；D2高强度延续，不直接奖励进active
002362,汉王科技,软件开发,0610D3,watch,radar,0610D3_watch_scan_20260609_235208.csv,19.68,16.26,19.38,19.74,4,67.0,0610D3｜watch｜radar｜D1未炸板；D2量比2.39在2-3倍，需其他条件补强；D2强势延续降权，先看可参与性；D2收盘离支撑有安全垫；D2盘中上冲明显；成交额可跟踪；换手适中；D2高强度延续，不直接奖励进active
603778,国晟科技,光伏设备,0610D3,watch,radar,0610D3_watch_scan_20260609_235208.csv,19.99,18.90,19.69,20.05,5,66.0,0610D3｜watch｜radar｜D1较早封板；D1未炸板；封板资金较足；D2量比2.25在2-3倍，需其他条件补强；D2强势延续降权，先看可参与性；D2收盘离支撑有安全垫；成交额超过15亿降权；换手适中
002164,宁波东力,通用设备,0610D3,watch,radar,0610D3_watch_scan_20260609_235208.csv,14.53,13.33,14.31,14.57,6,64.0,0610D3｜watch｜radar｜D1较早封板；D1炸板6次严重偏多；D2量比温和1.10；D2有冲高回落；D2收盘离支撑有安全垫；成交额可跟踪；换手适中
002636,金安国纪,元件,0610D3,watch,radar,0610D3_watch_scan_20260609_235208.csv,70.38,58.16,69.32,70.59,7,63.0,0610D3｜watch｜radar｜D1较早封板；D1炸板1次；封板资金较足；D2缩量过弱0.36；D2强势延续降权，先看可参与性；D2收盘离支撑有安全垫；D2收盘近十字；中高价70谨慎；成交额可跟踪；D2高强度延续，不直接奖励进active
