code,name,industry,pct,price,amount_yi,turnover,fund_yi,first_seal,last_seal,breaks,stat,limit_boards
000811,冰轮环境,通用设备,10.0,36.52,3.47706336,0.9731220602989197,3.15796328,092500,092500,0,3/2,1
600876,凯盛新能,玻璃玻纤,10.04672908782959,9.42,0.71922221,1.9506667852401733,0.98053722,093232,093314,1,1/1,1
000050,深天马Ａ,光学光电,9.98796558380127,9.14,5.20988416,2.3661131858825684,0.63469942,093333,093333,0,1/1,1
600676,交运股份,汽车服务,10.015649795532227,7.03,1.26086049,1.7697041034698486,0.24671292,093616,093831,1,1/1,1
600176,中国巨石,玻璃玻纤,9.991942405700684,54.6,70.36662784,3.2714285850524902,2.71047504,093826,131232,3,3/2,1
603261,立航科技,航空装备,10.0,40.7,0.89424929,2.90046763420105,0.4178669,093918,100600,1,1/1,1
600237,铜峰电子,元件,9.982486724853516,12.56,9.12731328,11.874055862426758,0.51755992,094117,131720,1,3/2,1
000823,超声电子,元件,10.0,22.11,14.96065136,11.684942245483398,0.51472875,094333,094333,0,3/2,1
002106,莱宝高科,光学光电,9.970237731933594,14.78,6.0407088,5.938750267028809,0.8839179,094354,094354,0,3/2,1
002404,嘉欣丝绸,服装家纺,9.967845916748047,6.84,1.76257668,5.849282741546631,0.29195842,094442,094742,1,1/1,1
000725,京东方Ａ,光学光电,10.0,6.71,121.3426432,5.245040416717529,14.41334101,094657,094657,0,1/1,1
600707,彩虹股份,光学光电,9.991312026977539,12.66,26.43924064,6.01317024230957,0.89698809,094749,101058,5,1/1,1
002906,华阳集团,汽车零部,10.011419296264648,28.9,3.18343152,2.1631627082824707,0.81558574,094912,094912,0,1/1,1
600552,凯盛科技,光学光电,9.981768608093262,24.13,15.81555392,7.113339900970459,1.81141497,095109,095233,1,1/1,1
603285,键邦股份,化学制品,10.004349708557129,50.58,1.87149214,6.1399736404418945,0.31824936,095249,095249,0,1/1,1
603637,镇海股份,专业工程,9.993979454040527,18.27,1.62183395,3.837798595428467,0.55076321,095342,095342,0,1/1,1
002201,九鼎新材,玻璃玻纤,10.0,12.76,7.29626176,9.739683151245117,0.38567406,095403,095403,0,1/1,1
603976,正川股份,医疗器械,10.007942199707031,27.7,1.4877119,3.667975425720215,1.33379932,095407,095407,0,1/1,1
603601,再升科技,专业工程,9.972105979919434,15.77,24.90928448,14.184338569641113,1.18183281,095548,130633,2,1/1,1
002916,深南电路,元件,10.000494956970215,444.27,51.94632448,1.810225009918213,4.93900734,095933,095933,0,1/1,1
002579,中京电子,元件,10.005955696105957,18.47,17.0754224,16.53704071044922,1.25644169,100606,100721,1,1/1,1
001326,联域股份,照明设备,10.0,74.03,2.00625554,11.502111434936523,0.28708834,100921,102957,4,1/1,1
002491,通鼎互联,通信设备,10.0,28.71,51.78287872,16.003252029418945,1.42730214,101427,105739,2,1/1,1
002938,鹏鼎控股,元件,10.000924110412598,119.01,74.48793088,2.7851548194885254,0.91463231,101712,131427,6,1/1,1
600026,中远海能,航运港口,10.0,19.69,20.28316752,2.789639711380005,0.99315316,101805,101805,0,3/2,1
001339,智微智能,计算机设,10.0,115.39,15.44304064,10.998310089111328,0.66556952,101912,132009,8,1/1,1
002828,贝肯能源,油服工程,10.022522926330566,9.77,2.08380033,11.02013111114502,0.56712632,102903,102903,0,1/1,1
002918,蒙娜丽莎,家居用品,10.008779525756836,12.53,3.19472576,12.50870418548584,0.52146714,103554,104203,1,1/1,1
001282,三联锻造,汽车零部,10.02597427368164,21.18,2.57027049,8.184082984924316,0.61875252,103930,103930,0,1/1,1
002254,泰和新材,化学纤维,10.00592041015625,18.58,20.11525936,13.2435941696167,0.45726048,104727,105700,2,9/5,1
600378,昊华科技,化学制品,10.0,63.8,69.5965312,10.632841110229492,0.59442906,105229,141817,39,6/3,1
603020,爱普股份,化学制品,9.97624683380127,13.89,4.13910144,8.088949203491211,0.02562705,105850,141350,1,4/2,1
603880,南卫股份,医疗器械,9.959073066711426,8.06,0.57982902,2.616983652114868,0.1595489,110112,110112,0,1/1,1
600673,东阳光,综合Ⅱ,9.990806579589844,35.89,51.1589504,4.8478779792785645,0.0662698,110204,150000,2,1/1,1
603139,康惠股份,中药Ⅱ,9.995015144348145,44.13,2.2851457,5.351465702056885,0.41852892,112138,130335,1,1/1,1
603324,盛剑科技,环保设备,9.994385719299316,39.18,5.39087776,9.769570350646973,0.58774701,112223,112223,0,1/1,1
001223,欧克科技,自动化设,10.0,49.83,2.44981328,7.331406593322754,1.38826878,130103,130103,0,1/1,1
000100,TCL科技,光学光电,10.107526779174805,5.12,106.56098048,11.140032768249512,1.03544181,131709,141018,2,1/1,1
603458,勘设股份,工程咨询,10.014947891235352,14.72,5.27364944,12.590255737304688,0.61689606,132400,132400,0,3/2,1
603283,赛腾股份,自动化设,9.994767189025879,63.06,19.81130144,9.377083778381348,0.78880366,132512,132512,0,1/1,1
601117,中国化学,专业工程,10.0401611328125,8.22,15.0333704,3.1447603702545166,2.434691,135119,135119,0,1/1,1
603929,亚翔集成,专业工程,10.001420974731445,232.18,21.65250736,4.675597667694092,1.38395532,135455,135528,1,1/1,1
000672,上峰材料,水泥,10.0,19.03,8.39488192,4.771758079528809,0.07598298,135903,143409,3,1/1,1
603488,展鹏科技,专用设备,10.016695022583008,13.18,4.99045856,13.550204277038574,0.01286368,140045,144330,3,1/1,1
002161,远 望 谷,其他电子,10.017574310302734,6.26,2.8080096,6.3772783279418945,0.74134676,140327,140327,0,1/1,1
600579,中化装备,专用设备,9.970674514770508,7.5,1.41947735,4.158133029937744,0.27926985,140540,140540,0,1/1,1
603986,兆易创新,半导体,10.000751495361328,586.04,315.98894592,8.504974365234375,9.23634202,143102,143102,0,1/1,1
000695,滨海能源,电池,10.038022994995117,14.47,3.58874176,11.77961540222168,0.15080634,145027,145027,0,1/1,1
