code,name,industry,pct,price,amount_yi,turnover,fund_yi,first_seal,last_seal,breaks,stat,limit_boards
600330,天通股份,电子化学,10.007468223571777,29.46,42.8161392,12.188373565673828,1.40021553,130911,134517,14,1/1,1
002837,英维克,专用设备,10.003155708312988,69.72,46.00037632,5.999619960784912,1.73483299,131321,133115,14,1/1,1
000670,盈方微,其他电子,9.967141151428223,10.04,17.63315984,22.157175064086914,0.3550144,131333,134730,18,4/2,1
603688,石英股份,非金属材,9.995583534240723,74.72,33.14454208,8.505926132202148,0.62170776,131901,141507,6,1/1,1
001369,双欣材料,化学纤维,9.977827072143555,14.88,4.26832256,14.740232467651367,0.32357051,132006,133403,3,1/1,1
603260,合盛硅业,化学制品,10.013986587524414,39.33,5.71980384,1.2813414335250854,0.48458571,132032,132032,0,1/1,1
601869,长飞光纤,通信设备,10.0,484.33,80.97716992,4.259547233581543,2.32366035,132102,133447,3,1/1,1
600903,贵州燃气,燃气Ⅱ,9.98796558380127,9.14,3.11085808,3.1023612022399902,0.27233909,132431,132431,0,1/1,1
605111,新洁能,半导体,10.008872985839844,61.99,12.69931136,5.14308500289917,0.53348346,132649,140319,7,1/1,1
600226,亨通股份,电力,10.074073791503906,7.43,15.74416208,7.406170845031738,0.50294167,132858,132858,0,4/2,1
605177,东亚药业,化学制药,9.980430603027344,22.48,1.32364107,5.364958763122559,0.21351504,133207,133207,0,1/1,1
002225,濮耐股份,装修建材,10.096153259277344,4.58,5.33035024,12.925863265991211,0.35935596,134709,135700,2,1/1,1
600186,莲花控股,调味发酵,10.009532928466797,11.54,45.52355072,22.95446014404297,0.0383705,134929,145626,19,1/1,1
002048,宁波华翔,汽车零部,10.00376033782959,29.25,13.37523296,6.83750581741333,0.23018404,135839,141800,14,1/1,1
002513,蓝丰生化,农化制品,9.944750785827637,5.97,1.98527429,11.944486618041992,0.0500883,140942,141848,3,1/1,1
600641,先导基电,半导体,10.01220989227295,27.03,14.42996336,5.910599708557129,0.462213,141810,141810,0,1/1,1
002240,盛新锂能,能源金属,9.995306968688965,46.88,27.15166736,6.672607898712158,1.97373707,142709,142709,0,1/1,1
603020,爱普股份,化学制品,10.018903732299805,11.64,2.17668077,5.138247966766357,0.03325548,143359,144132,3,3/2,1
001896,豫能控股,电力,10.0,21.56,56.36835584,18.895479202270508,1.49084705,143912,144930,1,5/3,1
605318,法狮龙,装修建材,9.996886253356934,105.96,4.83387216,3.832766532897949,0.1308606,144845,145509,1,1/1,1
600396,华电辽能,电力,10.0,21.23,61.15699712,20.52364730834961,0.49976906,145107,145213,1,1/1,1
603303,得邦照明,照明设备,10.0,29.37,2.88218112,2.1729724407196045,0.00190787,145329,150000,3,1/1,1
002057,中钢天源,专业服务,10.040983200073242,10.74,6.20415424,7.840091705322266,0.71731117,145357,145357,0,1/1,1
000608,阳光股份,房地产开,9.965636253356934,6.4,5.68346432,12.637469291687012,0.0334336,145657,145657,0,3/2,1
