code,name,industry,pct,price,amount_yi,turnover,fund_yi,first_seal,last_seal,breaks,stat,limit_boards
000751,锌业股份,工业金属,10.097086906433105,5.67,1.85823749,2.3245530128479004,1.51312182,092500,092500,0,1/1,1
600172,黄河旋风,通用设备,9.992862701416016,15.41,23.78339088,12.129250526428223,4.214729,092502,094032,2,1/1,1
000571,新大洲A,煤炭开采,10.0,5.83,3.1596456,6.673119068145752,0.12886049,093000,102445,2,1/1,1
000070,特发信息,通信设备,9.985527992248535,22.8,9.05612624,4.646443843841553,1.48194163,093003,093133,1,1/1,1
600552,凯盛科技,光学光电,9.991423606872559,25.65,20.14023408,8.360525131225586,1.4266553,093015,103811,1,3/2,1
600703,三安光电,光学光电,9.977194786071777,19.29,71.59315968,7.474001884460449,0.97340985,093121,135118,19,1/1,1
600961,株冶集团,工业金属,9.993061065673828,31.7,6.86234416,2.9005184173583984,1.48639302,093147,093147,0,1/1,1
000048,京基智农,养殖业,10.021208763122559,20.75,9.55548032,8.82992935180664,0.16286343,093215,135606,15,9/5,1
002672,东江环保,环境治理,9.970674514770508,3.75,0.68155588,2.049804925918579,0.86837636,093221,093221,0,4/2,1
002428,云南锗业,小金属,9.996017456054688,110.48,38.55119536,5.398980617523193,3.40376616,093236,093236,0,1/1,1
603065,宿迁联盛,化学制品,9.98719596862793,17.18,5.42523248,7.635103702545166,0.37940312,093252,094955,2,9/5,1
603938,三孚股份,化学原料,9.996283531188965,59.2,13.24585328,5.898209571838379,2.89985161,093432,105708,2,1/1,1
603976,正川股份,医疗器械,10.015649795532227,28.12,1.66507969,3.963778018951416,0.64608371,093433,093539,1,3/2,1
002312,川发龙蟒,农化制品,9.97624683380127,9.26,2.73986464,1.5993967056274414,0.88561797,093445,093445,0,1/1,1
000962,东方钽业,小金属,9.9984130859375,69.31,21.93384896,6.35133695602417,1.4855233,093521,105418,7,1/1,1
002418,康盛股份,家电零部,9.905660629272461,4.66,2.33192952,4.467804908752441,0.84433142,093527,093527,0,1/1,1
600141,XD兴发集,农化制品,10.013106346130371,41.97,24.65720432,4.947051525115967,1.40756174,093553,105838,15,1/1,1
601869,长飞光纤,通信设备,10.001060485839844,518.71,43.3587584,2.0835092067718506,4.29105959,093557,093751,2,1/1,1
002346,柘中股份,电网设备,9.983721733093262,20.27,1.21843344,1.556585669517517,0.38508946,093624,093624,0,4/2,1
605069,正和生态,环境治理,10.027100563049316,12.18,1.43876889,5.720787525177002,0.54728272,093651,093651,0,1/1,1
605168,三人行,广告营销,10.00738525390625,59.58,10.01459184,8.130242347717285,0.10853152,093845,141635,2,1/1,1
