code,name,industry,stage,pool_type,pool_subtype,source_file,trigger_price,invalid_price,zone_low,zone_high,rank,score,note,entry_date,entry_stage,entry_price,quantity,sellable_quantity,cost_amount
000158,常山北明,IT服务Ⅱ,0611D3,watch,active,0611D3_watch_scan_20260610_233333.csv,15.45,14.05,15.22,15.50,1,90.0,0611D3｜watch｜active｜D1较早封板；D1未炸板；封板资金较足；D2量比2.35在2-3倍，需其他条件补强；D2有冲高回落；D2收盘离支撑有安全垫；D2盘中上冲明显；D2收盘近十字；成交额可跟踪；换手适中,,,,,,
002575,群兴玩具,文娱用品,0611D3,watch,active,0611D3_watch_scan_20260610_233333.csv,6.18,5.72,6.09,6.20,2,86.0,0611D3｜watch｜active｜D1较早封板；D1未炸板；D2量比略高1.58；D2回落充分；D2收盘离支撑有安全垫；D2盘中上冲明显；成交额可跟踪；换手适中,,,,,,
002995,天地在线,广告营销,0611D3,watch,active,0611D3_watch_scan_20260610_233333.csv,22.74,21.62,22.40,22.81,3,86.0,0611D3｜watch｜active｜D1较早封板；D1炸板1次；D2量比略高1.62；D2有冲高回落；D2收盘离支撑有安全垫；D2收盘近十字；成交额可跟踪；换手适中,,,,,,
002993,奥海科技,消费电子,0611D3,watch,active,0611D3_watch_scan_20260610_233333.csv,67.11,60.82,66.10,67.31,4,85.0,0611D3｜watch｜active｜D1未炸板；封板资金较足；D2量比略高1.80；D2有冲高回落；D2收盘离支撑有安全垫；D2盘中上冲明显；中高价67谨慎；成交额可跟踪；换手适中,,,,,,
001269,欧晶科技,光伏设备,0611D3,watch,active,0611D3_watch_scan_20260610_233333.csv,29.20,26.06,28.76,29.29,5,83.0,0611D3｜watch｜active｜D1炸板1次；D2量比略高1.55；D2回落充分；D2收盘离支撑有安全垫；D2盘中上冲明显；D2收盘近十字；成交额可跟踪；换手适中,,,,,,
600611,大众交通,铁路公路,0611D3,watch,active,0611D3_watch_scan_20260610_233333.csv,4.63,4.14,4.56,4.64,6,82.0,0611D3｜watch｜active｜D1炸板1次；D2量比略高1.87；D2回落刚达标；D2收盘离支撑有安全垫；D2盘中上冲明显；D2收盘近十字；成交额可跟踪；换手适中,,,,,,
002240,盛新锂能,,HOLD,position,hold,data/trades/tulong_trades.csv,47.520,43.718,46.807,47.663,,,HOLD｜from_trades｜entry_stage=0610D3｜quantity=100｜entry_price=47.520,2026-06-10,0610D3,47.520,100,100,4757.05
603778,国晟科技,,HOLD,position,hold,data/trades/tulong_trades.csv,20.510,18.869,20.202,20.572,,,HOLD｜from_trades｜entry_stage=0610D3｜quantity=200｜entry_price=20.510,2026-06-10,0610D3,20.510,200,200,4107.04
