code,name,industry,pct,price,amount_yi,turnover,fund_yi,first_seal,last_seal,breaks,stat,limit_boards
603260,合盛硅业,化学制品,10.002155303955078,51.03,24.6085736,4.358871936798096,0.36544369,132356,143732,1,1/1,1
002734,利民股份,农化制品,10.0,16.39,4.65251616,6.836109638214111,0.43825516,132400,132739,1,1/1,1
002008,大族激光,自动化设,10.0,136.62,77.10997504,6.122934818267822,4.40996381,132857,132857,0,1/1,1
603271,永杰新材,工业金属,10.0,50.16,4.04084064,8.817953109741211,0.19276488,140121,143706,5,1/1,1
600052,东望时代,电力,10.13698673248291,4.02,1.15200213,3.5727312564849854,0.28070454,141031,141031,0,1/1,1
000564,供销大集,一般零售,10.344827651977539,1.6,9.32666304,4.025589942932129,0.77627409,141312,143951,1,1/1,1
000034,神州数码,IT服务Ⅱ,10.01662540435791,26.47,16.99013408,7.851027965545654,0.42674986,141445,142057,6,1/1,1
603078,江化微,电子化学,10.009354591369629,47.04,20.18503312,11.746183395385742,0.4615894,143143,143143,0,1/1,1
002303,美盈森,包装印刷,9.969788551330566,3.64,2.92208496,8.533883094787598,0.03626896,144218,145557,4,1/1,1
605255,天普股份,汽车零部,10.001320838928223,83.26,1.32716993,1.2504475116729736,0.16377242,144228,144228,0,1/1,1
002774,快意电梯,专用设备,9.972553253173828,12.02,1.02828183,3.18074631690979,0.03241794,144642,145633,1,1/1,1
