code,name,industry,pct,price,amount_yi,turnover,fund_yi,first_seal,last_seal,breaks,stat,limit_boards
601975,招商南油,航运港口,10.096153259277344,4.58,2.19170802,1.0224436521530151,2.76120473,092502,092502,0,1/1,1
600026,中远海能,航运港口,10.0,19.25,3.30770496,0.4489074647426605,1.35246977,092502,092502,0,1/1,1
601872,招商轮船,航运港口,10.0,17.16,4.24466512,0.30634334683418274,3.42964719,092503,092503,0,1/1,1
002051,中工国际,专业工程,10.03787899017334,11.62,8.19138464,5.772602081298828,0.89769461,093030,093554,4,1/1,1
600375,汉马科技,商用车,9.898476600646973,4.33,0.63696705,1.0104973316192627,0.47155432,093049,093049,0,1/1,1
601022,宁波远洋,航运港口,9.974093437194824,8.49,2.3403067,2.120375394821167,0.02977867,093101,145625,4,1/1,1
600353,旭光电子,其他电子,10.003485679626465,31.56,7.50288144,2.892652988433838,3.8842956,093109,093139,1,3/2,1
603007,顺景科技,汽车零部,10.09345817565918,5.89,2.34335576,5.770816802978516,0.55743119,093124,093439,2,1/1,1
002432,九安医疗,医疗器械,10.0,66.99,4.7808968,1.5529406070709229,2.07863471,093133,093133,0,1/1,1
002585,双星新材,塑料,10.017271041870117,12.74,12.04423696,10.765433311462402,1.46667976,093136,093821,5,8/4,1
002040,南 京 港,航运港口,10.023866653442383,9.22,0.66392319,1.5002074241638184,0.73715375,093142,093142,0,1/1,1
002440,闰土股份,化学制品,10.033076286315918,9.98,9.69253792,10.43642807006836,0.36486381,093157,141754,2,1/1,1
603137,恒尚节能,装修装饰,10.034013748168945,12.94,0.34931491,1.482999324798584,0.39157734,093159,093241,1,1/1,1
600110,诺德股份,电池,9.969088554382324,14.23,9.78672128,4.02850341796875,2.5105434,093202,093202,0,1/1,1
002263,大东南,塑料,10.079575538635254,4.15,4.6379464,6.017047882080078,0.59976215,093206,094242,1,1/1,1
603727,博迈科,油服工程,9.992862701416016,15.41,0.33998425,0.7935914397239685,0.47553719,093207,093207,0,1/1,1
002741,光华科技,电子化学,9.989874839782715,32.59,10.79626976,7.865070819854736,1.50428791,093236,093236,0,1/1,1
603979,金诚信,工业金属,10.005653381347656,77.84,12.42900912,2.573693037033081,0.02545368,093254,145459,13,1/1,1
000980,众泰汽车,汽车零部,10.138248443603516,2.39,2.33457441,1.979055643081665,0.60080537,093321,093321,0,1/1,1
000520,凤凰航运,航运港口,10.120482444763184,4.57,1.33195652,2.9238662719726562,0.59356686,093348,093348,0,1/1,1
000545,金浦钛业,化学原料,10.126582145690918,2.61,0.74961125,2.961672306060791,0.36559026,093539,093539,0,1/1,1
002137,实益达,光学光电,10.0,10.12,3.74391936,9.622766494750977,1.10858163,093615,093615,0,1/1,1
605303,园林股份,基础建设,10.0,30.03,1.37150397,2.8676347732543945,0.35981946,093637,093731,1,1/1,1
002021,中捷资源,专用设备,9.91735553741455,2.66,0.42573599,1.3758145570755005,0.43167458,093657,093657,0,1/1,1
