code,name,industry,pct,price,amount_yi,turnover,fund_yi,first_seal,last_seal,breaks,stat,limit_boards
000768,中航西飞,航空装备,10.009624481201172,22.86,6.36860288,1.0034222602844238,3.30277028,092500,092500,0,1/1,1
603335,迪生力,汽车零部,9.972677230834961,8.05,0.4370473,1.268066644668579,1.57983995,092502,092502,0,4/2,1
000969,安泰科技,金属新材,9.982014656066895,24.46,9.33266256,3.691924810409546,2.30791302,093109,093436,1,1/1,1
603738,泰晶科技,元件,9.991497039794922,51.74,8.88127056,4.49434232711792,4.52258253,093110,093110,0,1/1,1
002927,泰永长征,电网设备,9.978190422058105,20.17,1.03577864,2.3598642349243164,0.53987586,093139,093139,0,1/1,1
002457,青龙管业,装修建材,10.02548885345459,12.95,6.4546928,15.132946014404297,0.39351165,093206,131557,5,1/1,1
002976,瑞玛精密,汽车零部,10.003345489501953,32.88,1.34034211,6.171179294586182,0.54271728,093209,093436,1,4/2,1
002742,冀衡医药,化学制药,10.026385307312012,4.17,0.18501588,0.8656193017959595,0.47269869,093224,093224,0,1/1,1
002830,名雕股份,装修装饰,9.973752975463867,16.76,1.01529796,6.693111896514893,0.89170574,093539,093539,0,3/2,1
002733,雄韬股份,电池,10.003186225891113,34.53,6.12985024,4.8968939781188965,1.42474716,093612,094124,1,1/1,1
000547,航天发展,军工电子,10.015983581542969,20.65,18.79983168,5.806489944458008,2.09392672,093712,093903,1,1/1,1
605198,安德利,农产品加,9.998302459716797,64.8,2.40846333,1.3896490335464478,0.4657176,093739,093739,0,1/1,1
002935,天奥电子,军工电子,10.009910583496094,22.2,2.50133907,2.7546608448028564,0.41119705,093951,093951,0,1/1,1
600497,驰宏锌锗,工业金属,9.952607154846191,9.28,12.70048976,2.748798370361328,1.00521368,094046,094243,1,1/1,1
603519,立霸股份,家电零部,10.0,13.64,2.69939952,7.503763675689697,0.01274903,094119,145513,16,1/1,1
003009,中天火箭,航天装备,9.998185157775879,60.62,3.42107152,3.5150463581085205,0.67778191,094336,094336,0,6/3,1
600391,航发科技,航空装备,9.990574836730957,35.01,4.71427968,4.13449764251709,0.68014767,094349,094349,0,1/1,1
002088,鲁阳节能,装修建材,9.950860023498535,8.95,0.49431169,1.1170891523361206,0.21186395,094703,094703,0,1/1,1
001359,平安电工,塑料,10.0,107.14,6.07715792,12.381510734558105,0.08378348,094739,144954,17,1/1,1
605298,必得科技,轨交设备,10.005558013916016,59.37,1.59152021,1.4573441743850708,0.25568996,095134,095134,0,1/1,1
000099,中信海直,航空机场,9.981048583984375,17.41,4.1712464,3.151581048965454,0.76563765,095236,095518,1,1/1,1
600576,祥源文旅,旅游及景,9.964412689208984,6.18,2.6582584,6.5853190422058105,0.0330321,095238,144008,14,1/1,1
600862,中航高科,航空装备,10.029153823852539,18.87,6.20203952,2.394869565963745,0.79856443,095513,095513,0,1/1,1
002985,北摩高科,航空装备,10.014673233032227,29.99,1.90610977,1.970291256904602,1.29511964,095739,095739,0,1/1,1
002085,万丰奥威,汽车零部,10.040485382080078,13.59,10.8176312,3.8393192291259766,0.67166672,095830,100118,1,1/1,1
603180,金牌家居,家居用品,10.006293296813965,17.48,0.79326011,3.0112104415893555,0.0059432,100311,150000,4,1/1,1
