code,name,industry,pct,price,amount_yi,turnover,fund_yi,first_seal,last_seal,breaks,stat,limit_boards
600226,亨通股份,电力,10.033822059631348,9.76,21.56779392,7.658896446228027,0.88658912,095618,111412,1,4/2,1
605086,龙高股份,非金属材,9.989063262939453,30.17,1.12378921,2.123872756958008,0.78508374,095626,095626,0,1/1,1
002068,黑猫股份,橡胶,10.0,10.45,3.50338768,4.700221538543701,1.14686451,095806,095806,0,1/1,1
000839,国安股份,通信服务,10.038609504699707,2.85,2.51251848,2.3053619861602783,0.34604272,095818,095818,0,1/1,1
002392,北京利尔,装修建材,9.987516403198242,8.81,3.10591648,3.1119353771209717,0.68192924,095915,095915,0,1/1,1
605376,博迁新材,金属新材,10.000950813293457,231.31,22.17634944,3.7779979705810547,0.52993121,100021,100021,0,4/2,1
002203,海亮股份,工业金属,10.0,25.52,19.42304624,3.550563097000122,0.55768856,100045,110254,2,6/3,1
000534,万泽股份,生物制品,9.993202209472656,32.36,6.48667856,4.091463565826416,0.63414888,100115,100945,1,1/1,1
603124,江南新材,金属新材,10.0,211.31,8.96857168,5.593294143676758,0.41522415,100436,144024,1,1/1,1
603616,韩建河山,水泥,10.051107406616211,6.46,3.48080224,14.445064544677734,0.26807062,101115,101418,2,1/1,1
002747,埃斯顿,自动化设,10.006027221679688,36.5,25.78064704,9.317874908447266,1.13183105,101454,101454,0,1/1,1
603956,威派格,专用设备,9.933774948120117,4.98,1.07852165,3.9435079097747803,0.32640912,101902,101902,0,1/1,1
002354,天娱数科,广告营销,9.957324981689453,7.73,27.71301808,23.027620315551758,0.87744776,101909,131836,3,10/5,1
600162,香江控股,房地产开,10.153846740722656,3.58,9.2718712,8.32508659362793,0.46110052,102218,103324,2,1/1,1
002907,华森制药,中药Ⅱ,10.008271217346191,13.3,1.5371796,3.5194897651672363,0.27442368,102221,104821,1,1/1,1
603201,常润股份,汽车零部,9.98288631439209,19.28,1.81808012,5.1275410652160645,0.21573066,102302,105321,1,1/1,1
002432,九安医疗,医疗器械,9.995511054992676,73.51,15.76711056,4.782471179962158,2.348854,102618,102618,0,4/2,1
002674,兴业科技,纺织制造,10.018439292907715,17.9,4.06183488,7.96705436706543,0.38087727,103124,130054,1,1/1,1
001296,长江材料,非金属材,10.005350112915039,20.56,1.91930706,12.421273231506348,0.18619917,103206,145345,1,1/1,1
603011,合锻智能,专用设备,10.013908386230469,39.55,20.2838792,10.699103355407715,0.635173,103622,104204,1,4/2,1
000608,阳光股份,房地产开,10.0,7.59,3.0128952,5.4982476234436035,0.78859318,103651,103651,0,1/1,1
002442,龙星科技,橡胶,10.0401611328125,5.48,2.10061016,8.078929901123047,0.53418267,103757,103757,0,1/1,1
603313,梦百合,家居用品,10.099010467529297,5.56,1.13236551,3.71020245552063,0.24453747,104407,104407,0,1/1,1
002281,光迅科技,通信设备,10.0,266.2,104.77798912,5.248873233795166,4.08717357,105148,105148,0,4/2,1
002317,众生药业,中药Ⅱ,9.990394592285156,22.9,6.78129808,4.061281681060791,0.2456025,110424,110424,0,1/1,1
002158,汉钟精机,通用设备,9.990394592285156,34.35,7.00657072,3.9632954597473145,1.0465071,110606,112206,1,1/1,1
603127,昭衍新药,医疗服务,9.993830680847168,35.66,9.51896208,4.376184463500977,0.87167304,110913,110913,0,1/1,1
600545,卓郎智能,专用设备,10.015174865722656,7.25,11.96191632,9.664517402648926,0.94613225,112656,112656,0,4/3,1
603380,易德龙,消费电子,10.0,41.03,1.61238431,2.5602526664733887,0.41834188,130026,130026,0,1/1,1
003031,中瓷电子,通信设备,10.002495765686035,176.29,26.93468288,4.658960342407227,0.36119529,131512,135251,2,1/1,1
603496,XD恒为科,计算机设,9.99588680267334,26.74,7.06620928,8.521286964416504,0.33195089,132012,132236,2,1/1,1
002950,奥美医疗,医疗器械,9.966405868530273,9.82,2.10473415,5.187788009643555,0.92703746,132406,132406,0,1/1,1
002159,三特索道,旅游及景,10.030628204345703,14.37,1.56366083,8.107634544372559,0.46628494,133039,133039,0,1/1,1
002859,洁美科技,其他电子,10.004412651062012,99.73,24.9810544,6.461484432220459,0.13532363,133754,135106,1,4/2,1
603082,北自科技,自动化设,10.0,41.03,4.21601008,26.306488037109375,0.08891201,134603,145106,5,1/1,1
600667,太极实业,工程咨询,9.989484786987305,20.92,74.10143488,17.6700496673584,0.4248852,134950,144602,6,1/1,1
001365,天海电子,汽车零部,10.0,44.22,4.91055008,19.91870880126953,0.32028546,135209,135715,1,1/1,1
603679,华体科技,光学光电,10.01026725769043,21.43,2.04122961,5.610670566558838,0.3270293,135748,135748,0,1/1,1
000657,中钨高新,小金属,9.996648788452148,98.48,85.68251904,6.295121669769287,2.77816511,135909,135909,0,4/2,1
600671,天目药业,中药Ⅱ,9.981629371643066,17.96,1.23486008,5.840000629425049,0.05716668,140427,140633,2,1/1,1
603991,领先股份,半导体,10.0,129.69,9.53211808,10.191051483154297,0.35314587,141059,142447,4,1/1,1
002971,和远气体,化学制品,10.008163452148438,67.38,18.81426192,18.812091827392578,0.33145502,141118,141233,2,11/6,1
002842,翔鹭钨业,小金属,10.004611015319824,47.72,38.70358336,32.64738845825195,0.02582224,142133,145557,15,1/1,1
600835,上海机电,专用设备,10.019646644592285,22.4,3.1820648,1.840935468673706,0.25497942,144111,144753,1,1/1,1
603177,德创环保,环境治理,10.010110855102539,10.88,1.77486816,8.784994125366211,0.07250432,145431,145528,1,1/1,1
