local_time,quote_time,code,name,price,pct,open,high,low,prev_close,amount,trigger_price,invalid_price
2026-06-05T09:25:51,2026-06-05 09:25:19,600103,青山纸业,3.91,-1.2626,3.91,3.91,3.91,3.96,12058049.0,3.96,3.7
2026-06-05T09:25:51,2026-06-05 09:25:43,600679,上海凤凰,10.73,-0.9234,10.73,10.73,10.73,10.83,4296292.0,10.83,10.1
2026-06-05T09:25:51,2026-06-05 09:25:43,600505,西昌电力,14.26,0.4225,14.26,14.26,14.26,14.2,12855390.0,14.2,13.04
2026-06-05T09:25:51,2026-06-05 09:25:00,000539,粤电力A,9.17,0.0,9.17,9.17,9.17,9.17,25558624.0,9.08,8.354
2026-06-05T09:25:51,2026-06-05 09:25:00,002334,英威腾,9.38,-0.9504,9.38,9.38,9.38,9.47,4601828.0,9.47,8.712
2026-06-05T09:25:51,2026-06-05 09:25:19,600360,华微电子,13.39,-2.3341,13.39,13.39,13.39,13.71,23736453.0,13.16,12.107
2026-06-05T09:26:52,2026-06-05 09:26:19,600103,青山纸业,3.91,-1.2626,3.91,3.91,3.91,3.96,12058049.0,3.96,3.7
2026-06-05T09:26:52,2026-06-05 09:26:43,600679,上海凤凰,10.73,-0.9234,10.73,10.73,10.73,10.83,4296292.0,10.83,10.1
2026-06-05T09:26:52,2026-06-05 09:26:43,600505,西昌电力,14.26,0.4225,14.26,14.26,14.26,14.2,12855390.0,14.2,13.04
2026-06-05T09:26:52,2026-06-05 09:25:00,000539,粤电力A,9.17,0.0,9.17,9.17,9.17,9.17,25558624.0,9.08,8.354
2026-06-05T09:26:52,2026-06-05 09:25:00,002334,英威腾,9.38,-0.9504,9.38,9.38,9.38,9.47,4601828.0,9.47,8.712
2026-06-05T09:26:52,2026-06-05 09:26:19,600360,华微电子,13.39,-2.3341,13.39,13.39,13.39,13.71,23736453.0,13.16,12.107
2026-06-05T09:27:52,2026-06-05 09:27:49,600103,青山纸业,3.91,-1.2626,3.91,3.91,3.91,3.96,12058049.0,3.96,3.7
2026-06-05T09:27:52,2026-06-05 09:27:43,600679,上海凤凰,10.73,-0.9234,10.73,10.73,10.73,10.83,4296292.0,10.83,10.1
2026-06-05T09:27:52,2026-06-05 09:27:43,600505,西昌电力,14.26,0.4225,14.26,14.26,14.26,14.2,12855390.0,14.2,13.04
2026-06-05T09:27:52,2026-06-05 09:25:00,000539,粤电力A,9.17,0.0,9.17,9.17,9.17,9.17,25558624.0,9.08,8.354
2026-06-05T09:27:52,2026-06-05 09:25:00,002334,英威腾,9.38,-0.9504,9.38,9.38,9.38,9.47,4601828.0,9.47,8.712
2026-06-05T09:27:52,2026-06-05 09:27:49,600360,华微电子,13.39,-2.3341,13.39,13.39,13.39,13.71,23736453.0,13.16,12.107
2026-06-05T09:28:53,2026-06-05 09:28:49,600103,青山纸业,3.91,-1.2626,3.91,3.91,3.91,3.96,12058049.0,3.96,3.7
2026-06-05T09:28:53,2026-06-05 09:28:43,600679,上海凤凰,10.73,-0.9234,10.73,10.73,10.73,10.83,4296292.0,10.83,10.1
2026-06-05T09:28:53,2026-06-05 09:28:43,600505,西昌电力,14.26,0.4225,14.26,14.26,14.26,14.2,12855390.0,14.2,13.04
2026-06-05T09:28:53,2026-06-05 09:25:00,000539,粤电力A,9.17,0.0,9.17,9.17,9.17,9.17,25558624.0,9.08,8.354
2026-06-05T09:28:53,2026-06-05 09:25:00,002334,英威腾,9.38,-0.9504,9.38,9.38,9.38,9.47,4601828.0,9.47,8.712
2026-06-05T09:28:53,2026-06-05 09:28:19,600360,华微电子,13.39,-2.3341,13.39,13.39,13.39,13.71,23736453.0,13.16,12.107
2026-06-05T09:29:53,2026-06-05 09:29:49,600103,青山纸业,3.91,-1.2626,3.91,3.91,3.91,3.96,12058049.0,3.96,3.7
2026-06-05T09:29:53,2026-06-05 09:29:43,600679,上海凤凰,10.73,-0.9234,10.73,10.73,10.73,10.83,4296292.0,10.83,10.1
2026-06-05T09:29:53,2026-06-05 09:29:43,600505,西昌电力,14.26,0.4225,14.26,14.26,14.26,14.2,12855390.0,14.2,13.04
2026-06-05T09:29:53,2026-06-05 09:25:00,000539,粤电力A,9.17,0.0,9.17,9.17,9.17,9.17,25558624.0,9.08,8.354
