local_time,quote_time,code,name,price,pct,open,high,low,prev_close,amount,trigger_price,invalid_price
2026-06-15T09:25:39,2026-06-15 09:25:29,603315,福鞍股份,16.24,-0.0615,16.24,16.24,16.24,16.25,1684088.0,16.25,15.54
2026-06-15T09:25:39,2026-06-15 09:25:00,002490,山东墨龙,8.3,-6.1086,8.3,8.3,8.3,8.84,11586800.0,8.84,8.31
2026-06-15T09:25:39,2026-06-15 09:25:00,001268,联合精密,41.12,0.7596,41.12,41.12,41.12,40.81,736048.0,40.81,38.02
2026-06-15T09:25:39,2026-06-15 09:25:00,002824,和胜股份,29.23,1.3172,29.23,29.23,29.23,28.85,13615334.0,28.85,26.91
2026-06-15T09:25:39,2026-06-15 09:25:00,002240,盛新锂能,51.1,0.0392,51.1,51.1,51.1,51.08,52213980.0,49.375,45.425
2026-06-15T09:26:41,2026-06-15 09:26:29,603315,福鞍股份,16.24,-0.0615,16.24,16.24,16.24,16.25,1684088.0,16.25,15.54
2026-06-15T09:26:41,2026-06-15 09:25:00,002490,山东墨龙,8.3,-6.1086,8.3,8.3,8.3,8.84,11586800.0,8.84,8.31
2026-06-15T09:26:41,2026-06-15 09:25:00,001268,联合精密,41.12,0.7596,41.12,41.12,41.12,40.81,736048.0,40.81,38.02
2026-06-15T09:26:41,2026-06-15 09:25:00,002824,和胜股份,29.23,1.3172,29.23,29.23,29.23,28.85,13615334.0,28.85,26.91
2026-06-15T09:26:41,2026-06-15 09:25:00,002240,盛新锂能,51.1,0.0392,51.1,51.1,51.1,51.08,52213980.0,49.375,45.425
2026-06-15T09:27:41,2026-06-15 09:27:29,603315,福鞍股份,16.24,-0.0615,16.24,16.24,16.24,16.25,1684088.0,16.25,15.54
2026-06-15T09:27:41,2026-06-15 09:25:00,002490,山东墨龙,8.3,-6.1086,8.3,8.3,8.3,8.84,11586800.0,8.84,8.31
2026-06-15T09:27:41,2026-06-15 09:25:00,001268,联合精密,41.12,0.7596,41.12,41.12,41.12,40.81,736048.0,40.81,38.02
2026-06-15T09:27:41,2026-06-15 09:25:00,002824,和胜股份,29.23,1.3172,29.23,29.23,29.23,28.85,13615334.0,28.85,26.91
2026-06-15T09:27:41,2026-06-15 09:25:00,002240,盛新锂能,51.1,0.0392,51.1,51.1,51.1,51.08,52213980.0,49.375,45.425
2026-06-15T09:28:41,2026-06-15 09:28:29,603315,福鞍股份,16.24,-0.0615,16.24,16.24,16.24,16.25,1684088.0,16.25,15.54
2026-06-15T09:28:41,2026-06-15 09:25:00,002490,山东墨龙,8.3,-6.1086,8.3,8.3,8.3,8.84,11586800.0,8.84,8.31
2026-06-15T09:28:41,2026-06-15 09:25:00,001268,联合精密,41.12,0.7596,41.12,41.12,41.12,40.81,736048.0,40.81,38.02
2026-06-15T09:28:41,2026-06-15 09:25:00,002824,和胜股份,29.23,1.3172,29.23,29.23,29.23,28.85,13615334.0,28.85,26.91
2026-06-15T09:28:41,2026-06-15 09:25:00,002240,盛新锂能,51.1,0.0392,51.1,51.1,51.1,51.08,52213980.0,49.375,45.425
2026-06-15T09:29:42,2026-06-15 09:29:29,603315,福鞍股份,16.24,-0.0615,16.24,16.24,16.24,16.25,1684088.0,16.25,15.54
2026-06-15T09:29:42,2026-06-15 09:25:00,002490,山东墨龙,8.3,-6.1086,8.3,8.3,8.3,8.84,11586800.0,8.84,8.31
2026-06-15T09:29:42,2026-06-15 09:25:00,001268,联合精密,41.12,0.7596,41.12,41.12,41.12,40.81,736048.0,40.81,38.02
2026-06-15T09:29:42,2026-06-15 09:25:00,002824,和胜股份,29.23,1.3172,29.23,29.23,29.23,28.85,13615334.0,28.85,26.91
2026-06-15T09:29:42,2026-06-15 09:25:00,002240,盛新锂能,51.1,0.0392,51.1,51.1,51.1,51.08,52213980.0,49.375,45.425
2026-06-15T09:30:42,2026-06-15 09:30:40,603315,福鞍股份,16.55,1.8462,16.24,16.56,16.2,16.25,5547732.0,16.25,15.54
2026-06-15T09:30:42,2026-06-15 09:30:39,002490,山东墨龙,8.15,-7.8054,8.3,8.47,8.15,8.84,58559976.0,8.84,8.31
2026-06-15T09:30:42,2026-06-15 09:30:39,001268,联合精密,40.67,-0.3431,41.12,41.37,40.66,40.81,2163104.0,40.81,38.02
2026-06-15T09:30:42,2026-06-15 09:30:39,002824,和胜股份,29.65,2.773,29.23,29.89,29.02,28.85,61531924.92,28.85,26.91
2026-06-15T09:30:42,2026-06-15 09:30:39,002240,盛新锂能,52.58,2.9366,51.1,52.65,51.1,51.08,125175017.0,49.375,45.425
2026-06-15T09:31:43,2026-06-15 09:31:40,603315,福鞍股份,16.35,0.6154,16.24,16.56,16.2,16.25,9025867.0,16.25,15.54
2026-06-15T09:31:43,2026-06-15 09:31:42,002490,山东墨龙,8.19,-7.3529,8.3,8.47,8.1,8.84,93984444.0,8.84,8.31
2026-06-15T09:31:43,2026-06-15 09:31:42,001268,联合精密,40.36,-1.1027,41.12,41.37,40.28,40.81,3799109.0,40.81,38.02
2026-06-15T09:31:43,2026-06-15 09:31:42,002824,和胜股份,30.55,5.8925,29.23,30.57,29.02,28.85,88462698.62,28.85,26.91
2026-06-15T09:31:43,2026-06-15 09:31:42,002240,盛新锂能,52.79,3.3477,51.1,53.47,51.1,51.08,291244542.1,49.375,45.425
2026-06-15T09:32:44,2026-06-15 09:32:43,603315,福鞍股份,16.35,0.6154,16.24,16.56,16.2,16.25,11238976.0,16.25,15.54
2026-06-15T09:32:44,2026-06-15 09:32:42,002490,山东墨龙,8.3,-6.1086,8.3,8.47,8.1,8.84,108054608.0,8.84,8.31
2026-06-15T09:32:44,2026-06-15 09:32:42,001268,联合精密,40.4,-1.0047,41.12,41.37,40.28,40.81,6107403.0,40.81,38.02
2026-06-15T09:32:44,2026-06-15 09:32:42,002824,和胜股份,30.56,5.9272,29.23,30.99,29.02,28.85,126397758.23,28.85,26.91
2026-06-15T09:32:44,2026-06-15 09:32:42,002240,盛新锂能,52.3,2.3884,51.1,53.47,51.1,51.08,402569479.65,49.375,45.425
2026-06-15T09:33:44,2026-06-15 09:33:43,603315,福鞍股份,16.44,1.1692,16.24,16.56,16.2,16.25,13344314.0,16.25,15.54
2026-06-15T09:33:44,2026-06-15 09:33:42,002490,山东墨龙,8.3,-6.1086,8.3,8.47,8.1,8.84,121263704.0,8.84,8.31
2026-06-15T09:33:44,2026-06-15 09:33:42,001268,联合精密,40.24,-1.3967,41.12,41.37,40.09,40.81,8440722.0,40.81,38.02
2026-06-15T09:33:44,2026-06-15 09:33:42,002824,和胜股份,30.8,6.7591,29.23,31.0,29.02,28.85,157387363.23,28.85,26.91
2026-06-15T09:33:44,2026-06-15 09:33:42,002240,盛新锂能,51.56,0.9397,51.1,53.47,51.1,51.08,474364988.07,49.375,45.425
2026-06-15T09:34:45,2026-06-15 09:34:43,603315,福鞍股份,16.49,1.4769,16.24,16.56,16.2,16.25,15181532.0,16.25,15.54
2026-06-15T09:34:45,2026-06-15 09:34:42,002490,山东墨龙,8.39,-5.0905,8.3,8.47,8.1,8.84,131754916.0,8.84,8.31
2026-06-15T09:34:45,2026-06-15 09:34:42,001268,联合精密,40.49,-0.7841,41.12,41.37,40.09,40.81,9462516.0,40.81,38.02
2026-06-15T09:34:45,2026-06-15 09:34:42,002824,和胜股份,30.7,6.4125,29.23,31.0,29.02,28.85,177080406.73,28.85,26.91
2026-06-15T09:34:45,2026-06-15 09:34:42,002240,盛新锂能,52.3,2.3884,51.1,53.47,51.1,51.08,525533546.81,49.375,45.425
2026-06-15T09:35:45,2026-06-15 09:35:43,603315,福鞍股份,16.44,1.1692,16.24,16.56,16.2,16.25,17687532.0,16.25,15.54
2026-06-15T09:35:45,2026-06-15 09:35:42,002490,山东墨龙,8.44,-4.5249,8.3,8.47,8.1,8.84,140412873.0,8.84,8.31
