local_time,quote_time,code,name,price,pct,open,high,low,prev_close,amount,trigger_price,invalid_price
2026-06-17T09:25:58,2026-06-17 09:25:00,002613,北玻股份,4.74,-2.6694,4.74,4.74,4.74,4.87,8483652.0,4.87,4.35
2026-06-17T09:25:58,2026-06-17 09:25:00,002664,信质集团,19.56,0.0,19.56,19.56,19.56,19.56,3411264.0,19.56,18.0
2026-06-17T09:25:58,2026-06-17 09:25:00,000411,英特集团,10.08,-0.198,10.08,10.08,10.08,10.1,385056.0,10.1,9.5
2026-06-17T09:25:58,2026-06-17 09:25:33,603093,南华期货,21.66,0.0462,21.66,21.66,21.66,21.65,1975392.0,21.65,19.12
2026-06-17T09:25:58,2026-06-17 09:25:00,000759,中百集团,6.18,-0.4831,6.18,6.18,6.18,6.21,6367872.0,6.1,5.612
2026-06-17T09:25:58,2026-06-17 09:25:00,001268,联合精密,41.47,0.0,41.47,41.47,41.47,41.47,597168.0,41.34,38.033
2026-06-17T09:25:58,2026-06-17 09:25:00,002155,湖南黄金,26.56,-0.1504,26.56,26.56,26.56,26.6,9511136.0,26.59,24.463
2026-06-17T09:25:58,2026-06-17 09:25:00,002240,盛新锂能,48.81,0.0,48.81,48.81,48.81,48.81,20666154.0,50.517,46.475
2026-06-17T09:25:58,2026-06-17 09:25:32,600183,生益科技,180.0,0.3344,180.0,180.0,180.0,179.4,276444000.0,182.56,167.955
2026-06-17T09:25:58,2026-06-17 09:25:32,600601,方正科技,13.82,-1.9858,13.82,13.82,13.82,14.1,37624950.0,13.57,12.484
2026-06-17T09:27:00,2026-06-17 09:25:00,002613,北玻股份,4.74,-2.6694,4.74,4.74,4.74,4.87,8483652.0,4.87,4.35
2026-06-17T09:27:00,2026-06-17 09:25:00,002664,信质集团,19.56,0.0,19.56,19.56,19.56,19.56,3411264.0,19.56,18.0
2026-06-17T09:27:00,2026-06-17 09:25:00,000411,英特集团,10.08,-0.198,10.08,10.08,10.08,10.1,385056.0,10.1,9.5
2026-06-17T09:27:00,2026-06-17 09:26:33,603093,南华期货,21.66,0.0462,21.66,21.66,21.66,21.65,1975392.0,21.65,19.12
2026-06-17T09:27:00,2026-06-17 09:25:00,000759,中百集团,6.18,-0.4831,6.18,6.18,6.18,6.21,6367872.0,6.1,5.612
2026-06-17T09:27:00,2026-06-17 09:25:00,001268,联合精密,41.47,0.0,41.47,41.47,41.47,41.47,597168.0,41.34,38.033
2026-06-17T09:27:00,2026-06-17 09:25:00,002155,湖南黄金,26.56,-0.1504,26.56,26.56,26.56,26.6,9511136.0,26.59,24.463
2026-06-17T09:27:00,2026-06-17 09:25:00,002240,盛新锂能,48.81,0.0,48.81,48.81,48.81,48.81,20666154.0,50.517,46.475
2026-06-17T09:27:00,2026-06-17 09:26:32,600183,生益科技,180.0,0.3344,180.0,180.0,180.0,179.4,276444000.0,182.56,167.955
2026-06-17T09:27:00,2026-06-17 09:26:32,600601,方正科技,13.82,-1.9858,13.82,13.82,13.82,14.1,37624950.0,13.57,12.484
2026-06-17T09:28:00,2026-06-17 09:25:00,002613,北玻股份,4.74,-2.6694,4.74,4.74,4.74,4.87,8483652.0,4.87,4.35
2026-06-17T09:28:00,2026-06-17 09:25:00,002664,信质集团,19.56,0.0,19.56,19.56,19.56,19.56,3411264.0,19.56,18.0
2026-06-17T09:28:00,2026-06-17 09:25:00,000411,英特集团,10.08,-0.198,10.08,10.08,10.08,10.1,385056.0,10.1,9.5
2026-06-17T09:28:00,2026-06-17 09:27:33,603093,南华期货,21.66,0.0462,21.66,21.66,21.66,21.65,1975392.0,21.65,19.12
2026-06-17T09:28:00,2026-06-17 09:25:00,000759,中百集团,6.18,-0.4831,6.18,6.18,6.18,6.21,6367872.0,6.1,5.612
2026-06-17T09:28:00,2026-06-17 09:25:00,001268,联合精密,41.47,0.0,41.47,41.47,41.47,41.47,597168.0,41.34,38.033
2026-06-17T09:28:00,2026-06-17 09:25:00,002155,湖南黄金,26.56,-0.1504,26.56,26.56,26.56,26.6,9511136.0,26.59,24.463
2026-06-17T09:28:00,2026-06-17 09:25:00,002240,盛新锂能,48.81,0.0,48.81,48.81,48.81,48.81,20666154.0,50.517,46.475
2026-06-17T09:28:00,2026-06-17 09:27:32,600183,生益科技,180.0,0.3344,180.0,180.0,180.0,179.4,276444000.0,182.56,167.955
2026-06-17T09:28:00,2026-06-17 09:27:32,600601,方正科技,13.82,-1.9858,13.82,13.82,13.82,14.1,37624950.0,13.57,12.484
2026-06-17T09:29:00,2026-06-17 09:25:00,002613,北玻股份,4.74,-2.6694,4.74,4.74,4.74,4.87,8483652.0,4.87,4.35
2026-06-17T09:29:00,2026-06-17 09:25:00,002664,信质集团,19.56,0.0,19.56,19.56,19.56,19.56,3411264.0,19.56,18.0
2026-06-17T09:29:00,2026-06-17 09:25:00,000411,英特集团,10.08,-0.198,10.08,10.08,10.08,10.1,385056.0,10.1,9.5
2026-06-17T09:29:00,2026-06-17 09:28:33,603093,南华期货,21.66,0.0462,21.66,21.66,21.66,21.65,1975392.0,21.65,19.12
2026-06-17T09:29:00,2026-06-17 09:25:00,000759,中百集团,6.18,-0.4831,6.18,6.18,6.18,6.21,6367872.0,6.1,5.612
2026-06-17T09:29:00,2026-06-17 09:25:00,001268,联合精密,41.47,0.0,41.47,41.47,41.47,41.47,597168.0,41.34,38.033
2026-06-17T09:29:00,2026-06-17 09:25:00,002155,湖南黄金,26.56,-0.1504,26.56,26.56,26.56,26.6,9511136.0,26.59,24.463
2026-06-17T09:29:00,2026-06-17 09:25:00,002240,盛新锂能,48.81,0.0,48.81,48.81,48.81,48.81,20666154.0,50.517,46.475
2026-06-17T09:29:00,2026-06-17 09:28:32,600183,生益科技,180.0,0.3344,180.0,180.0,180.0,179.4,276444000.0,182.56,167.955
2026-06-17T09:29:00,2026-06-17 09:28:32,600601,方正科技,13.82,-1.9858,13.82,13.82,13.82,14.1,37624950.0,13.57,12.484
2026-06-17T09:30:01,2026-06-17 09:30:00,002613,北玻股份,4.79,-1.6427,4.74,4.81,4.74,4.87,11548769.0,4.87,4.35
2026-06-17T09:30:01,2026-06-17 09:30:00,002664,信质集团,19.55,-0.0511,19.56,19.64,19.5,19.56,3642132.0,19.56,18.0
