local_time,quote_time,code,name,price,pct,open,high,low,prev_close,amount,trigger_price,invalid_price
2026-06-25T09:25:45,2026-06-25 09:25:38,600488,津药药业,4.84,-2.8112,4.84,4.84,4.84,4.98,15164688.0,4.98,4.57
2026-06-25T09:25:45,2026-06-25 09:25:00,002522,浙江众成,7.47,-0.6649,7.47,7.47,7.47,7.52,7895790.0,7.52,6.92
2026-06-25T09:25:45,2026-06-25 09:25:00,002374,中锐股份,3.52,-0.8451,3.52,3.52,3.52,3.55,4386976.0,3.55,3.24
2026-06-25T09:25:45,2026-06-25 09:25:00,002728,特一药业,8.73,-0.9081,8.73,8.73,8.73,8.81,6207903.0,8.81,8.02
2026-06-25T09:25:45,2026-06-25 09:25:26,603669,灵康药业,5.43,-5.4007,5.43,5.43,5.43,5.74,6813564.0,5.74,5.05
2026-06-25T09:25:45,2026-06-25 09:25:20,600881,亚泰集团,1.6,-0.6211,1.6,1.6,1.6,1.61,5241600.0,1.61,1.51
2026-06-25T09:25:45,2026-06-25 09:25:32,600183,生益科技,179.9,1.4664,179.9,179.9,179.9,177.3,89914020.0,189.0,173.88
2026-06-25T09:25:45,2026-06-25 09:25:25,600769,祥龙电业,20.21,0.6474,20.21,20.21,20.21,20.08,9393608.0,21.99,20.231
2026-06-25T09:26:49,2026-06-25 09:26:38,600488,津药药业,4.84,-2.8112,4.84,4.84,4.84,4.98,15164688.0,4.98,4.57
2026-06-25T09:26:49,2026-06-25 09:25:00,002522,浙江众成,7.47,-0.6649,7.47,7.47,7.47,7.52,7895790.0,7.52,6.92
2026-06-25T09:26:49,2026-06-25 09:25:00,002374,中锐股份,3.52,-0.8451,3.52,3.52,3.52,3.55,4386976.0,3.55,3.24
2026-06-25T09:26:49,2026-06-25 09:25:00,002728,特一药业,8.73,-0.9081,8.73,8.73,8.73,8.81,6207903.0,8.81,8.02
2026-06-25T09:26:49,2026-06-25 09:26:26,603669,灵康药业,5.43,-5.4007,5.43,5.43,5.43,5.74,6813564.0,5.74,5.05
2026-06-25T09:26:49,2026-06-25 09:26:20,600881,亚泰集团,1.6,-0.6211,1.6,1.6,1.6,1.61,5241600.0,1.61,1.51
2026-06-25T09:26:49,2026-06-25 09:26:32,600183,生益科技,179.9,1.4664,179.9,179.9,179.9,177.3,89914020.0,189.0,173.88
2026-06-25T09:26:49,2026-06-25 09:26:25,600769,祥龙电业,20.21,0.6474,20.21,20.21,20.21,20.08,9393608.0,21.99,20.231
2026-06-25T09:27:51,2026-06-25 09:27:38,600488,津药药业,4.84,-2.8112,4.84,4.84,4.84,4.98,15164688.0,4.98,4.57
2026-06-25T09:27:51,2026-06-25 09:25:00,002522,浙江众成,7.47,-0.6649,7.47,7.47,7.47,7.52,7895790.0,7.52,6.92
2026-06-25T09:27:51,2026-06-25 09:25:00,002374,中锐股份,3.52,-0.8451,3.52,3.52,3.52,3.55,4386976.0,3.55,3.24
