local_time,quote_time,code,name,price,pct,open,high,low,prev_close,amount,trigger_price,invalid_price
2026-06-02T09:25:52,2026-06-02 09:25:46,601702,华峰铝业,20.4,0.691,20.4,20.4,20.4,20.26,2509200.0,20.26,18.7
2026-06-02T09:25:52,2026-06-02 09:25:39,600979,广安爱众,5.28,0.1898,5.28,5.28,5.28,5.27,7787472.0,5.27,4.82
2026-06-02T09:25:52,2026-06-02 09:25:33,600622,光大嘉宝,2.64,-0.3774,2.64,2.64,2.64,2.65,5807472.0,2.65,2.46
2026-06-02T09:25:52,2026-06-02 09:25:00,002251,步步高,4.85,-3.0,4.85,4.85,4.85,5.0,26254020.0,5.0,4.45
2026-06-02T09:25:52,2026-06-02 09:25:30,601566,九牧王,12.6,-1.0989,12.6,12.6,12.6,12.74,4851000.0,12.74,10.99
2026-06-02T09:25:52,2026-06-02 09:25:00,000799,酒鬼酒,45.31,0.0221,45.31,45.31,45.31,45.3,11123605.0,45.3,41.58
2026-06-02T09:25:52,2026-06-02 09:25:00,002824,和胜股份,25.83,1.0168,25.83,25.83,25.83,25.57,4034646.0,25.57,24.43
2026-06-02T09:25:52,2026-06-02 09:25:00,001269,欧晶科技,25.53,-2.1089,25.53,25.53,25.53,26.08,4454985.0,26.08,24.22
2026-06-02T09:25:52,2026-06-02 09:25:23,600863,华能蒙电,7.49,-5.4293,7.49,7.49,7.49,7.92,65556255.0,6.1,5.39
2026-06-02T09:25:52,2026-06-02 09:25:37,603303,得邦照明,25.12,-3.9755,25.12,25.12,25.12,26.16,5207376.0,25.79,22.56
2026-06-02T09:30:55,2026-06-02 09:30:51,601702,华峰铝业,20.5,1.1846,20.4,20.53,20.26,20.26,13755324.0,20.26,18.7
2026-06-02T09:30:55,2026-06-02 09:30:53,600979,广安爱众,5.23,-0.759,5.28,5.3,5.2,5.27,27280820.0,5.27,4.82
2026-06-02T09:30:55,2026-06-02 09:30:53,600622,光大嘉宝,2.64,-0.3774,2.64,2.68,2.64,2.65,15134104.0,2.65,2.46
2026-06-02T09:30:55,2026-06-02 09:30:54,002251,步步高,4.9,-2.0,4.85,4.95,4.81,5.0,89495029.0,5.0,4.45
2026-06-02T09:30:55,2026-06-02 09:30:50,601566,九牧王,12.69,-0.3925,12.6,12.8,12.6,12.74,12712996.0,12.74,10.99
2026-06-02T09:30:55,2026-06-02 09:30:54,000799,酒鬼酒,45.48,0.3974,45.31,45.76,44.75,45.3,45637348.2,45.3,41.58
2026-06-02T09:30:55,2026-06-02 09:30:54,002824,和胜股份,25.42,-0.5866,25.83,25.86,25.3,25.57,18610591.0,25.57,24.43
2026-06-02T09:30:55,2026-06-02 09:30:54,001269,欧晶科技,25.85,-0.8819,25.53,25.88,25.47,26.08,14486471.0,26.08,24.22
2026-06-02T09:30:55,2026-06-02 09:30:52,600863,华能蒙电,7.35,-7.197,7.49,7.5,7.33,7.92,219649959.0,6.1,5.39
2026-06-02T09:30:55,2026-06-02 09:30:51,603303,得邦照明,26.55,1.4908,25.12,26.61,25.12,26.16,19970889.0,25.79,22.56
2026-06-02T09:35:00,2026-06-02 09:34:57,601702,华峰铝业,20.52,1.2833,20.4,20.68,20.26,20.26,35293841.0,20.26,18.7
2026-06-02T09:35:00,2026-06-02 09:34:59,600979,广安爱众,5.22,-0.9488,5.28,5.3,5.17,5.27,70669933.0,5.27,4.82
2026-06-02T09:35:00,2026-06-02 09:34:56,600622,光大嘉宝,2.7,1.8868,2.64,2.71,2.63,2.65,33225572.0,2.65,2.46
2026-06-02T09:35:00,2026-06-02 09:34:57,002251,步步高,4.85,-3.0,4.85,4.95,4.76,5.0,261581392.32,5.0,4.45
2026-06-02T09:35:00,2026-06-02 09:34:56,601566,九牧王,12.49,-1.9623,12.6,12.85,12.48,12.74,40363223.0,12.74,10.99
2026-06-02T09:35:00,2026-06-02 09:34:57,000799,酒鬼酒,44.96,-0.7506,45.31,45.76,44.75,45.3,104406694.12,45.3,41.58
2026-06-02T09:35:00,2026-06-02 09:34:57,002824,和胜股份,25.51,-0.2346,25.83,25.86,25.19,25.57,49420522.0,25.57,24.43
2026-06-02T09:35:00,2026-06-02 09:34:57,001269,欧晶科技,25.35,-2.7991,25.53,25.9,25.31,26.08,37936068.0,26.08,24.22
2026-06-02T09:35:00,2026-06-02 09:34:58,600863,华能蒙电,7.42,-6.3131,7.49,7.5,7.2,7.92,693223692.0,6.1,5.39
2026-06-02T09:35:00,2026-06-02 09:34:57,603303,得邦照明,26.23,0.2676,25.12,27.5,25.12,26.16,83021153.0,25.79,22.56
2026-06-02T09:40:02,2026-06-02 09:40:00,601702,华峰铝业,20.5,1.1846,20.4,20.68,20.26,20.26,55384917.0,20.26,18.7
2026-06-02T09:40:02,2026-06-02 09:39:59,600979,广安爱众,5.2,-1.3283,5.28,5.3,5.14,5.27,113408018.0,5.27,4.82
2026-06-02T09:40:02,2026-06-02 09:39:59,600622,光大嘉宝,2.65,0.0,2.64,2.71,2.63,2.65,45753220.0,2.65,2.46
2026-06-02T09:40:02,2026-06-02 09:40:00,002251,步步高,4.81,-3.8,4.85,4.97,4.76,5.0,386812618.72,5.0,4.45
2026-06-02T09:40:02,2026-06-02 09:39:59,601566,九牧王,12.51,-1.8053,12.6,12.85,12.46,12.74,57581601.0,12.74,10.99
2026-06-02T09:40:02,2026-06-02 09:40:00,000799,酒鬼酒,44.48,-1.8102,45.31,45.76,44.29,45.3,182859648.72,45.3,41.58
2026-06-02T09:40:02,2026-06-02 09:40:00,002824,和胜股份,25.41,-0.6257,25.83,25.86,25.19,25.57,74780366.34,25.57,24.43
2026-06-02T09:40:02,2026-06-02 09:40:00,001269,欧晶科技,25.38,-2.684,25.53,25.9,25.25,26.08,52981357.0,26.08,24.22
2026-06-02T09:45:04,2026-06-02 09:45:03,601702,华峰铝业,20.26,0.0,20.4,20.68,20.22,20.26,66168288.0,20.26,18.7
2026-06-02T09:45:04,2026-06-02 09:45:02,600979,广安爱众,5.21,-1.1385,5.28,5.3,5.14,5.27,138850924.0,5.27,4.82
2026-06-02T09:45:04,2026-06-02 09:45:02,600622,光大嘉宝,2.61,-1.5094,2.64,2.71,2.61,2.65,53056591.0,2.65,2.46
2026-06-02T09:45:04,2026-06-02 09:45:03,002251,步步高,4.79,-4.2,4.85,4.97,4.76,5.0,480500079.8,5.0,4.45
2026-06-02T09:45:04,2026-06-02 09:45:02,601566,九牧王,12.49,-1.9623,12.6,12.85,12.43,12.74,72179925.0,12.74,10.99
2026-06-02T09:45:04,2026-06-02 09:45:03,000799,酒鬼酒,44.74,-1.2362,45.31,45.76,44.03,45.3,243887656.67,45.3,41.58
2026-06-02T09:45:04,2026-06-02 09:45:00,002824,和胜股份,24.98,-2.3074,25.83,25.86,24.95,25.57,99711047.49,25.57,24.43
2026-06-02T09:45:04,2026-06-02 09:45:03,001269,欧晶科技,25.3,-2.9908,25.53,25.9,25.25,26.08,62919004.0,26.08,24.22
2026-06-02T09:50:06,2026-06-02 09:50:03,601702,华峰铝业,20.39,0.6417,20.4,20.68,20.22,20.26,75607703.0,20.26,18.7
2026-06-02T09:50:06,2026-06-02 09:50:05,600979,广安爱众,5.16,-2.0873,5.28,5.3,5.14,5.27,160101763.0,5.27,4.82
2026-06-02T09:50:06,2026-06-02 09:50:05,600622,光大嘉宝,2.61,-1.5094,2.64,2.71,2.6,2.65,60821017.0,2.65,2.46
2026-06-02T09:50:06,2026-06-02 09:50:03,002251,步步高,4.76,-4.8,4.85,4.97,4.68,5.0,653277720.0,5.0,4.45
2026-06-02T09:50:06,2026-06-02 09:50:06,601566,九牧王,12.36,-2.9827,12.6,12.85,12.36,12.74,84827293.0,12.74,10.99
2026-06-02T09:50:06,2026-06-02 09:50:03,000799,酒鬼酒,44.57,-1.6115,45.31,45.76,44.03,45.3,275707490.67,45.3,41.58
2026-06-02T09:50:06,2026-06-02 09:50:03,002824,和胜股份,25.03,-2.1118,25.83,25.86,24.95,25.57,124875820.49,25.57,24.43
2026-06-02T09:50:06,2026-06-02 09:50:03,001269,欧晶科技,25.19,-3.4126,25.53,25.9,25.18,26.08,72510495.53,26.08,24.22
2026-06-02T09:55:08,2026-06-02 09:55:06,601702,华峰铝业,20.25,-0.0494,20.4,20.68,20.22,20.26,86296437.0,20.26,18.7
2026-06-02T09:55:08,2026-06-02 09:55:05,600979,广安爱众,5.13,-2.6565,5.28,5.3,5.12,5.27,190445107.0,5.27,4.82
2026-06-02T09:55:08,2026-06-02 09:55:05,600622,光大嘉宝,2.6,-1.8868,2.64,2.71,2.59,2.65,65575786.0,2.65,2.46
2026-06-02T09:55:08,2026-06-02 09:55:06,002251,步步高,4.85,-3.0,4.85,4.97,4.68,5.0,777379133.19,5.0,4.45
2026-06-02T09:55:08,2026-06-02 09:55:06,601566,九牧王,12.46,-2.1978,12.6,12.85,12.36,12.74,95097802.0,12.74,10.99
2026-06-02T09:55:08,2026-06-02 09:55:06,000799,酒鬼酒,45.82,1.1479,45.31,46.53,44.03,45.3,470294262.07,45.3,41.58
2026-06-02T09:55:08,2026-06-02 09:55:06,002824,和胜股份,24.8,-3.0113,25.83,25.86,24.76,25.57,145145377.34,25.57,24.43
2026-06-02T09:55:08,2026-06-02 09:55:06,001269,欧晶科技,25.1,-3.7577,25.53,25.9,25.05,26.08,86846680.53,26.08,24.22
2026-06-02T10:00:10,2026-06-02 10:00:06,601702,华峰铝业,20.29,0.1481,20.4,20.68,20.1,20.26,96049685.0,20.26,18.7
2026-06-02T10:00:10,2026-06-02 10:00:08,600979,广安爱众,5.11,-3.0361,5.28,5.3,5.1,5.27,218916136.0,5.27,4.82
