local_time,quote_time,code,name,price,pct,open,high,low,prev_close,amount,trigger_price,invalid_price
2026-06-10T09:25:53,2026-06-10 09:25:00,001317,三羊马,58.54,2.0572,58.54,58.54,58.54,57.36,6632582.0,57.36,51.69
2026-06-10T09:25:53,2026-06-10 09:25:00,000725,京东方A,6.34,-2.7607,6.34,6.34,6.34,6.52,305101088.0,6.4,5.888
2026-06-10T09:25:53,2026-06-10 09:25:00,002460,赣锋锂业,68.5,0.8243,68.5,68.5,68.5,67.94,70205650.0,67.59,62.183
2026-06-10T09:25:53,2026-06-10 09:25:00,002631,德尔未来,8.14,0.0,8.14,8.14,8.14,8.14,2472118.0,8.03,7.388
2026-06-10T09:25:53,2026-06-10 09:25:31,601991,大唐发电,7.5,-2.7237,7.5,7.5,7.5,7.71,43221000.0,7.48,6.882
2026-06-10T09:25:53,2026-06-10 09:25:46,603270,金帝股份,30.38,-1.6192,30.38,30.38,30.38,30.88,938742.0,30.06,27.655
2026-06-10T09:26:53,2026-06-10 09:25:00,001317,三羊马,58.54,2.0572,58.54,58.54,58.54,57.36,6632582.0,57.36,51.69
2026-06-10T09:26:53,2026-06-10 09:25:00,000725,京东方A,6.34,-2.7607,6.34,6.34,6.34,6.52,305101088.0,6.4,5.888
2026-06-10T09:26:53,2026-06-10 09:25:00,002460,赣锋锂业,68.5,0.8243,68.5,68.5,68.5,67.94,70205650.0,67.59,62.183
2026-06-10T09:26:53,2026-06-10 09:25:00,002631,德尔未来,8.14,0.0,8.14,8.14,8.14,8.14,2472118.0,8.03,7.388
2026-06-10T09:26:53,2026-06-10 09:26:31,601991,大唐发电,7.5,-2.7237,7.5,7.5,7.5,7.71,43221000.0,7.48,6.882
2026-06-10T09:26:53,2026-06-10 09:26:46,603270,金帝股份,30.38,-1.6192,30.38,30.38,30.38,30.88,938742.0,30.06,27.655
2026-06-10T09:27:54,2026-06-10 09:25:00,001317,三羊马,58.54,2.0572,58.54,58.54,58.54,57.36,6632582.0,57.36,51.69
2026-06-10T09:27:54,2026-06-10 09:25:00,000725,京东方A,6.34,-2.7607,6.34,6.34,6.34,6.52,305101088.0,6.4,5.888
2026-06-10T09:27:54,2026-06-10 09:25:00,002460,赣锋锂业,68.5,0.8243,68.5,68.5,68.5,67.94,70205650.0,67.59,62.183
2026-06-10T09:27:54,2026-06-10 09:25:00,002631,德尔未来,8.14,0.0,8.14,8.14,8.14,8.14,2472118.0,8.03,7.388
2026-06-10T09:27:54,2026-06-10 09:27:31,601991,大唐发电,7.5,-2.7237,7.5,7.5,7.5,7.71,43221000.0,7.48,6.882
2026-06-10T09:27:54,2026-06-10 09:27:46,603270,金帝股份,30.38,-1.6192,30.38,30.38,30.38,30.88,938742.0,30.06,27.655
2026-06-10T09:28:54,2026-06-10 09:25:00,001317,三羊马,58.54,2.0572,58.54,58.54,58.54,57.36,6632582.0,57.36,51.69
2026-06-10T09:28:54,2026-06-10 09:25:00,000725,京东方A,6.34,-2.7607,6.34,6.34,6.34,6.52,305101088.0,6.4,5.888
