local_time,quote_time,code,name,price,pct,open,high,low,prev_close,amount,trigger_price,invalid_price
2026-06-11T09:25:32,2026-06-11 09:25:00,000158,常山北明,15.3,-0.9709,15.3,15.3,15.3,15.45,20182230.0,15.45,14.05
2026-06-11T09:25:32,2026-06-11 09:25:00,002575,群兴玩具,6.13,-0.8091,6.13,6.13,6.13,6.18,5686188.0,6.18,5.72
2026-06-11T09:25:32,2026-06-11 09:25:00,002995,天地在线,22.46,-1.2313,22.46,22.46,22.46,22.74,2019154.0,22.74,21.62
2026-06-11T09:25:32,2026-06-11 09:25:00,002993,奥海科技,66.12,-1.4752,66.12,66.12,66.12,67.11,6168996.0,67.11,60.82
2026-06-11T09:25:32,2026-06-11 09:25:00,001269,欧晶科技,28.96,-0.8219,28.96,28.96,28.96,29.2,11691152.0,29.2,26.06
2026-06-11T09:25:32,2026-06-11 09:25:19,600611,大众交通,4.45,-3.8877,4.45,4.45,4.45,4.63,6060455.0,4.63,4.14
2026-06-11T09:25:32,2026-06-11 09:25:00,002240,盛新锂能,47.7,0.0,47.7,47.7,47.7,47.7,28195470.0,47.52,43.718
2026-06-11T09:25:32,2026-06-11 09:25:12,603778,国晟科技,20.81,2.0098,20.81,20.81,20.81,20.4,26674258.0,20.51,18.869
2026-06-11T09:26:33,2026-06-11 09:25:00,000158,常山北明,15.3,-0.9709,15.3,15.3,15.3,15.45,20182230.0,15.45,14.05
2026-06-11T09:26:33,2026-06-11 09:25:00,002575,群兴玩具,6.13,-0.8091,6.13,6.13,6.13,6.18,5686188.0,6.18,5.72
2026-06-11T09:26:33,2026-06-11 09:25:00,002995,天地在线,22.46,-1.2313,22.46,22.46,22.46,22.74,2019154.0,22.74,21.62
2026-06-11T09:26:33,2026-06-11 09:25:00,002993,奥海科技,66.12,-1.4752,66.12,66.12,66.12,67.11,6168996.0,67.11,60.82
2026-06-11T09:26:33,2026-06-11 09:25:00,001269,欧晶科技,28.96,-0.8219,28.96,28.96,28.96,29.2,11691152.0,29.2,26.06
2026-06-11T09:26:33,2026-06-11 09:26:19,600611,大众交通,4.45,-3.8877,4.45,4.45,4.45,4.63,6060455.0,4.63,4.14
2026-06-11T09:26:33,2026-06-11 09:25:00,002240,盛新锂能,47.7,0.0,47.7,47.7,47.7,47.7,28195470.0,47.52,43.718
2026-06-11T09:26:33,2026-06-11 09:26:12,603778,国晟科技,20.81,2.0098,20.81,20.81,20.81,20.4,26674258.0,20.51,18.869
2026-06-11T09:27:33,2026-06-11 09:25:00,000158,常山北明,15.3,-0.9709,15.3,15.3,15.3,15.45,20182230.0,15.45,14.05
2026-06-11T09:27:33,2026-06-11 09:25:00,002575,群兴玩具,6.13,-0.8091,6.13,6.13,6.13,6.18,5686188.0,6.18,5.72
2026-06-11T09:27:33,2026-06-11 09:25:00,002995,天地在线,22.46,-1.2313,22.46,22.46,22.46,22.74,2019154.0,22.74,21.62
2026-06-11T09:27:33,2026-06-11 09:25:00,002993,奥海科技,66.12,-1.4752,66.12,66.12,66.12,67.11,6168996.0,67.11,60.82
2026-06-11T09:27:33,2026-06-11 09:25:00,001269,欧晶科技,28.96,-0.8219,28.96,28.96,28.96,29.2,11691152.0,29.2,26.06
2026-06-11T09:27:33,2026-06-11 09:27:19,600611,大众交通,4.45,-3.8877,4.45,4.45,4.45,4.63,6060455.0,4.63,4.14
2026-06-11T09:27:33,2026-06-11 09:25:00,002240,盛新锂能,47.7,0.0,47.7,47.7,47.7,47.7,28195470.0,47.52,43.718
2026-06-11T09:27:33,2026-06-11 09:27:12,603778,国晟科技,20.81,2.0098,20.81,20.81,20.81,20.4,26674258.0,20.51,18.869
2026-06-11T09:28:33,2026-06-11 09:25:00,000158,常山北明,15.3,-0.9709,15.3,15.3,15.3,15.45,20182230.0,15.45,14.05
2026-06-11T09:28:33,2026-06-11 09:25:00,002575,群兴玩具,6.13,-0.8091,6.13,6.13,6.13,6.18,5686188.0,6.18,5.72
2026-06-11T09:28:33,2026-06-11 09:25:00,002995,天地在线,22.46,-1.2313,22.46,22.46,22.46,22.74,2019154.0,22.74,21.62
2026-06-11T09:28:33,2026-06-11 09:25:00,002993,奥海科技,66.12,-1.4752,66.12,66.12,66.12,67.11,6168996.0,67.11,60.82
2026-06-11T09:28:33,2026-06-11 09:25:00,001269,欧晶科技,28.96,-0.8219,28.96,28.96,28.96,29.2,11691152.0,29.2,26.06
2026-06-11T09:28:33,2026-06-11 09:28:19,600611,大众交通,4.45,-3.8877,4.45,4.45,4.45,4.63,6060455.0,4.63,4.14
2026-06-11T09:28:33,2026-06-11 09:25:00,002240,盛新锂能,47.7,0.0,47.7,47.7,47.7,47.7,28195470.0,47.52,43.718
2026-06-11T09:28:33,2026-06-11 09:28:12,603778,国晟科技,20.81,2.0098,20.81,20.81,20.81,20.4,26674258.0,20.51,18.869
2026-06-11T09:29:34,2026-06-11 09:25:00,000158,常山北明,15.3,-0.9709,15.3,15.3,15.3,15.45,20182230.0,15.45,14.05
2026-06-11T09:29:34,2026-06-11 09:25:00,002575,群兴玩具,6.13,-0.8091,6.13,6.13,6.13,6.18,5686188.0,6.18,5.72
2026-06-11T09:29:34,2026-06-11 09:25:00,002995,天地在线,22.46,-1.2313,22.46,22.46,22.46,22.74,2019154.0,22.74,21.62
