local_time,quote_time,code,name,price,pct,open,high,low,prev_close,amount,trigger_price,invalid_price
2026-06-08T09:25:54,2026-06-08 09:25:00,000670,盈方微,9.12,-3.1847,9.12,9.12,9.12,9.42,19197600.0,9.42,8.79
2026-06-08T09:25:54,2026-06-08 09:25:43,603610,麒盛科技,18.5,-1.7003,18.5,18.5,18.5,18.82,3614900.0,18.82,17.56
2026-06-08T09:25:54,2026-06-08 09:25:00,000539,粤电力A,7.74,-6.1818,7.74,7.74,7.74,8.25,30295799.64,9.08,8.354
2026-06-08T09:25:54,2026-06-08 09:25:00,002735,王子新材,17.1,-5.1581,17.1,17.1,17.1,18.03,12996000.0,17.47,16.072
2026-06-08T09:25:54,2026-06-08 09:25:31,600103,青山纸业,3.68,-4.4156,3.68,3.68,3.68,3.85,6343952.0,3.95,3.634
2026-06-08T09:25:54,2026-06-08 09:25:40,600679,上海凤凰,10.46,-1.0407,10.46,10.46,10.46,10.57,1122358.0,11.07,10.184
2026-06-08T09:26:55,2026-06-08 09:25:00,000670,盈方微,9.12,-3.1847,9.12,9.12,9.12,9.42,19197600.0,9.42,8.79
2026-06-08T09:26:55,2026-06-08 09:26:43,603610,麒盛科技,18.5,-1.7003,18.5,18.5,18.5,18.82,3614900.0,18.82,17.56
2026-06-08T09:26:55,2026-06-08 09:25:00,000539,粤电力A,7.74,-6.1818,7.74,7.74,7.74,8.25,30295799.64,9.08,8.354
2026-06-08T09:26:55,2026-06-08 09:25:00,002735,王子新材,17.1,-5.1581,17.1,17.1,17.1,18.03,12996000.0,17.47,16.072
2026-06-08T09:26:55,2026-06-08 09:26:31,600103,青山纸业,3.68,-4.4156,3.68,3.68,3.68,3.85,6343952.0,3.95,3.634
2026-06-08T09:26:55,2026-06-08 09:26:40,600679,上海凤凰,10.46,-1.0407,10.46,10.46,10.46,10.57,1122358.0,11.07,10.184
2026-06-08T09:27:55,2026-06-08 09:25:00,000670,盈方微,9.12,-3.1847,9.12,9.12,9.12,9.42,19197600.0,9.42,8.79
2026-06-08T09:27:55,2026-06-08 09:27:43,603610,麒盛科技,18.5,-1.7003,18.5,18.5,18.5,18.82,3614900.0,18.82,17.56
2026-06-08T09:27:55,2026-06-08 09:25:00,000539,粤电力A,7.74,-6.1818,7.74,7.74,7.74,8.25,30295799.64,9.08,8.354
2026-06-08T09:27:55,2026-06-08 09:25:00,002735,王子新材,17.1,-5.1581,17.1,17.1,17.1,18.03,12996000.0,17.47,16.072
2026-06-08T09:27:55,2026-06-08 09:27:31,600103,青山纸业,3.68,-4.4156,3.68,3.68,3.68,3.85,6343952.0,3.95,3.634
2026-06-08T09:27:55,2026-06-08 09:27:40,600679,上海凤凰,10.46,-1.0407,10.46,10.46,10.46,10.57,1122358.0,11.07,10.184
2026-06-08T09:28:56,2026-06-08 09:25:00,000670,盈方微,9.12,-3.1847,9.12,9.12,9.12,9.42,19197600.0,9.42,8.79
2026-06-08T09:28:56,2026-06-08 09:28:43,603610,麒盛科技,18.5,-1.7003,18.5,18.5,18.5,18.82,3614900.0,18.82,17.56
2026-06-08T09:28:56,2026-06-08 09:25:00,000539,粤电力A,7.74,-6.1818,7.74,7.74,7.74,8.25,30295799.64,9.08,8.354
2026-06-08T09:28:56,2026-06-08 09:25:00,002735,王子新材,17.1,-5.1581,17.1,17.1,17.1,18.03,12996000.0,17.47,16.072
2026-06-08T09:28:56,2026-06-08 09:28:31,600103,青山纸业,3.68,-4.4156,3.68,3.68,3.68,3.85,6343952.0,3.95,3.634
2026-06-08T09:28:56,2026-06-08 09:28:40,600679,上海凤凰,10.46,-1.0407,10.46,10.46,10.46,10.57,1122358.0,11.07,10.184
2026-06-08T09:29:56,2026-06-08 09:25:00,000670,盈方微,9.12,-3.1847,9.12,9.12,9.12,9.42,19197600.0,9.42,8.79
2026-06-08T09:29:56,2026-06-08 09:29:43,603610,麒盛科技,18.5,-1.7003,18.5,18.5,18.5,18.82,3614900.0,18.82,17.56
2026-06-08T09:29:56,2026-06-08 09:25:00,000539,粤电力A,7.74,-6.1818,7.74,7.74,7.74,8.25,30295799.64,9.08,8.354
2026-06-08T09:29:56,2026-06-08 09:25:00,002735,王子新材,17.1,-5.1581,17.1,17.1,17.1,18.03,12996000.0,17.47,16.072
