local_time,quote_time,code,name,price,pct,open,high,low,prev_close,amount,trigger_price,invalid_price
2026-05-29T09:25:46,2026-05-29 09:25:15,603968,醋化股份,12.58,-0.2379,12.58,12.58,12.58,12.61,6820876.0,12.61,12.4
2026-05-29T09:25:46,2026-05-29 09:25:00,002072,凯瑞德,8.28,-1.0753,8.28,8.28,8.28,8.37,4414068.0,8.37,7.75
2026-05-29T09:25:46,2026-05-29 09:25:32,603663,三祥新材,64.77,1.6797,64.77,64.77,64.77,63.7,17649825.0,63.7,58.8
2026-05-29T09:25:46,2026-05-29 09:25:00,002927,泰永长征,23.0,-1.2452,23.0,23.0,23.0,23.29,17183300.0,23.29,21.45
2026-05-29T09:25:46,2026-05-29 09:25:00,000608,阳光股份,4.36,4.8077,4.36,4.36,4.36,4.16,6891416.0,4.16,3.83
2026-05-29T09:25:46,2026-05-29 09:25:00,000601,韶能股份,8.02,0.0,8.02,8.02,8.02,8.02,20332304.0,8.02,7.31
2026-05-29T09:25:46,2026-05-29 09:25:00,001299,美能能源,12.8,-1.6897,12.8,12.8,12.8,13.02,8080640.0,13.02,11.95
2026-05-29T09:25:46,2026-05-29 09:25:37,600779,水井坊,34.08,-2.0408,34.08,34.08,34.08,34.79,20383248.0,34.79,30.85
2026-05-29T09:25:46,2026-05-29 09:25:17,605055,迎丰股份,14.86,-0.0672,14.86,14.86,14.86,14.87,4460972.0,14.87,13.47
2026-05-29T09:25:46,2026-05-29 09:25:19,600353,旭光电子,23.77,-0.168,23.77,23.77,23.77,23.81,15692954.0,23.88,22.51
2026-05-29T09:25:46,2026-05-29 09:25:23,603115,海星股份,110.0,-0.3623,110.0,110.0,110.0,110.4,19140000.0,110.4,102.94
2026-05-29T09:25:46,2026-05-29 09:25:31,603633,徕木股份,8.84,-0.4505,8.84,8.84,8.84,8.88,4183088.0,8.88,8.08
2026-05-29T09:30:52,2026-05-29 09:30:50,603968,醋化股份,12.69,0.6344,12.58,12.79,12.58,12.61,14412576.0,12.61,12.4
2026-05-29T09:30:52,2026-05-29 09:30:48,002072,凯瑞德,8.29,-0.9558,8.28,8.39,8.18,8.37,15870442.0,8.37,7.75
2026-05-29T09:30:52,2026-05-29 09:30:49,603663,三祥新材,61.99,-2.6845,64.77,64.78,61.99,63.7,39089078.0,63.7,58.8
2026-05-29T09:30:52,2026-05-29 09:30:48,002927,泰永长征,23.24,-0.2147,23.0,23.29,22.89,23.29,57745158.0,23.29,21.45
2026-05-29T09:30:52,2026-05-29 09:30:51,000608,阳光股份,4.5,8.1731,4.36,4.52,4.36,4.16,27536763.4,4.16,3.83
2026-05-29T09:30:52,2026-05-29 09:30:51,000601,韶能股份,7.99,-0.3741,8.02,8.02,7.86,8.02,67246623.0,8.02,7.31
2026-05-29T09:30:52,2026-05-29 09:30:48,001299,美能能源,12.66,-2.765,12.8,12.8,12.63,13.02,17995921.51,13.02,11.95
2026-05-29T09:30:52,2026-05-29 09:30:49,600779,水井坊,34.6,-0.5461,34.08,34.69,34.08,34.79,44273001.0,34.79,30.85
2026-05-29T09:30:52,2026-05-29 09:30:48,605055,迎丰股份,14.73,-0.9415,14.86,14.9,14.68,14.87,8305286.0,14.87,13.47
2026-05-29T09:30:52,2026-05-29 09:30:48,600353,旭光电子,23.72,-0.378,23.77,23.97,23.7,23.81,58981755.0,23.88,22.51
2026-05-29T09:30:52,2026-05-29 09:30:49,603115,海星股份,108.71,-1.5308,110.0,110.38,108.0,110.4,48714745.0,110.4,102.94
